recordid,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,customer_id
7500,CA,120,415,false,false,0,252.1,110,42.86,226.1,103,19.22,155.6,83,7,13.8,3,3.73,1,false,58822883
7501,UT,121,415,false,true,41,215.5,95,36.64,241.8,92,20.55,147,108,6.61,9.6,3,2.59,1,false,55929517
7502,IL,101,415,false,false,0,124.8,66,21.22,257.2,85,21.86,193.2,115,8.69,13.4,4,3.62,0,false,56720113
7503,DC,115,408,false,false,0,178.7,114,30.38,271,96,23.04,245.9,94,11.07,16.4,5,4.43,2,false,22600753
7504,IN,168,415,false,false,0,183.2,131,31.14,179.2,73,15.23,292.8,100,13.18,9.9,5,2.67,2,false,313781965
7505,NM,90,415,false,false,0,167.5,96,28.48,139.1,104,11.82,138.4,87,6.23,13,1,3.51,1,false,42677187
7506,MS,70,510,false,false,0,147.1,105,25.01,200,135,17,234.9,65,10.57,12.5,9,3.38,3,false,13407101
7507,VT,138,415,false,false,0,230.1,107,39.12,212,120,18.02,174.9,119,7.87,13.2,4,3.56,1,false,309403087
7508,VT,43,408,false,false,0,135.8,125,23.09,163.2,88,13.87,229.8,106,10.34,12.6,3,3.4,0,false,54552708
7509,UT,117,510,false,true,20,205.7,98,34.97,136.1,107,11.57,159.4,147,7.17,8.7,3,2.35,2,false,57346587
7510,KY,108,408,false,false,0,73.8,105,12.55,143.4,114,12.19,170.2,98,7.66,10.9,3,2.94,2,false,27432756
7511,VA,118,408,false,false,0,189.3,119,32.18,233.5,112,19.85,270.9,104,12.19,10,1,2.7,2,false,23894686
7512,OH,169,408,false,false,0,147.2,115,25.02,161.9,123,13.76,142.1,103,6.39,7.2,6,1.94,3,false,58044702
7513,AZ,62,408,false,true,42,137.3,95,23.34,184.2,94,15.66,231.4,70,10.41,10.2,3,2.75,0,false,27394113
7514,NY,86,510,false,false,0,70.7,125,12.02,211,113,17.94,174.6,107,7.86,0,0,0,2,false,314014135
7515,VA,44,408,false,false,0,204.6,117,34.78,205.2,94,17.44,164.6,84,7.41,10.7,5,2.89,0,false,29570512
7516,MD,111,510,false,false,0,123.1,88,20.93,213.9,84,18.18,184.9,88,8.32,12,2,3.24,5,true,27244995
7517,MA,127,510,false,true,19,129.7,115,22.05,160.8,101,13.67,265,63,11.93,12.2,3,3.29,2,false,25725060
7518,IL,151,415,true,false,0,198.7,70,33.78,209.5,106,17.81,281.9,126,12.69,12.4,4,3.35,0,false,56553696
7519,LA,53,415,false,false,0,145.1,116,24.67,233.7,82,19.86,208.7,95,9.39,7.9,5,2.13,2,false,756502
7520,MO,15,415,false,false,0,135.2,101,22.98,152.5,79,12.96,224.8,83,10.12,8.4,5,2.27,2,false,11827771
7521,DC,123,408,false,true,28,124.7,105,21.2,250.4,78,21.28,216.4,128,9.74,7.8,8,2.11,1,false,38310652
7522,PA,137,415,false,false,0,215.9,76,36.7,145.4,118,12.36,186.9,129,8.41,12.1,4,3.27,1,false,38731493
7523,TN,106,415,false,false,0,119.2,142,20.26,228.4,139,19.41,197.9,61,8.91,8.4,9,2.27,2,false,57190316
7524,NJ,88,510,false,false,0,144.3,116,24.53,156.4,74,13.29,214.7,90,9.66,7.8,10,2.11,3,false,29332772
7525,VA,106,415,false,false,0,235.2,121,39.98,220.6,87,18.75,236.3,91,10.63,11.8,4,3.19,1,false,11945813
7526,TN,95,510,false,false,0,174,57,29.58,281.1,118,23.89,197.2,94,8.87,9.7,2,2.62,0,false,32408122
7527,NJ,57,510,true,false,0,115,65,19.55,122.3,96,10.4,245,75,11.03,6.4,1,1.73,0,true,53973707
7528,WA,184,408,false,false,0,151.7,93,25.79,178.5,77,15.17,229.1,111,10.31,13.1,8,3.54,2,false,29689387
7529,AR,109,510,false,false,0,153.1,102,26.03,234.1,77,19.9,329.2,74,14.81,9.9,9,2.67,3,false,22942908
7530,WI,127,415,false,false,0,218.6,93,37.16,149.9,130,12.74,204.6,131,9.21,9.2,5,2.48,2,false,57969214
7531,WA,82,510,false,false,0,265.2,122,45.08,178.7,102,15.19,174.7,90,7.86,10.7,9,2.89,2,false,27344811
7532,RI,180,415,false,false,0,143.3,134,24.36,180.5,113,15.34,184.2,87,8.29,10.1,4,2.73,1,false,28093284
7533,ME,174,415,false,false,0,190.3,98,32.35,252.7,70,21.48,220.6,97,9.93,7.2,9,1.94,2,false,69924132
7534,CO,92,415,false,false,0,184.7,60,31.4,262,73,22.27,239.5,120,10.78,12.3,6,3.32,2,true,31836083
7535,CO,81,408,false,false,0,115.3,99,19.6,224.7,117,19.1,152.5,98,6.86,18,2,4.86,1,false,23686090
7536,RI,125,408,false,false,0,113,108,19.21,169.2,107,14.38,156.6,61,7.05,9.2,5,2.48,2,true,50395938
7537,CT,119,408,false,false,0,294.2,100,50.01,232.5,53,19.76,195,64,8.78,9,1,2.43,0,true,32324253
7538,NC,122,415,false,false,0,215.6,86,36.65,167.8,59,14.26,207,67,9.32,6.4,8,1.73,3,false,14353791
7539,WY,34,408,false,false,0,128.8,80,21.9,208.7,93,17.74,202.1,103,9.09,14,7,3.78,1,false,22031793
7540,OR,138,415,true,true,28,211.2,117,35.9,312.5,98,26.56,178,118,8.01,10.7,2,2.89,3,true,31933112
7541,FL,90,415,false,true,24,71.2,82,12.1,181.6,103,15.44,186.9,111,8.41,12.9,1,3.48,1,false,38440434
7542,KY,73,408,false,false,0,94.9,121,16.13,253.2,83,21.52,175.1,86,7.88,14.2,2,3.83,2,false,53655932
7543,SC,19,510,false,false,0,259.4,116,44.1,269.7,109,22.92,175.3,130,7.89,9.5,3,2.57,1,true,32380461
7544,WA,120,408,false,true,28,215.8,123,36.69,285.2,76,24.24,192.1,78,8.64,6.9,3,1.86,1,false,28898989
7545,MT,160,415,false,false,0,97.5,113,16.58,268.1,69,22.79,255.3,62,11.49,13.2,4,3.56,3,false,57062671
7546,PA,141,510,false,false,0,146.5,121,24.91,169.9,125,14.44,238.8,112,10.75,8.2,5,2.21,0,false,52164191
7547,MA,90,408,false,false,0,157.9,72,26.84,234,93,19.89,210,86,9.45,12.2,5,3.29,2,false,24135253
7548,VT,72,415,false,false,0,139.9,117,23.78,223.6,96,19.01,240.8,93,10.84,12.7,4,3.43,2,false,43325208
7549,MN,117,408,false,true,21,153.2,112,26.04,263.3,110,22.38,135,85,6.08,11.9,7,3.21,1,false,15153430
7550,IL,79,408,true,false,0,103.5,134,17.6,319.3,111,27.14,239.9,124,10.8,8.4,4,2.27,2,false,25238536
7551,AR,87,408,false,false,0,185.8,119,31.59,192.3,83,16.35,200,96,9,6.6,4,1.78,1,false,31834286
7552,MD,102,415,false,false,0,129.5,56,22.02,354.2,118,30.11,145.5,93,6.55,10.9,3,2.94,1,false,25192089
7553,MT,49,408,false,false,0,236.6,91,40.22,220.9,146,18.78,146.8,114,6.61,8.9,2,2.4,1,false,24929838
7554,VT,67,408,false,false,0,260.4,107,44.27,208.2,104,17.7,207.9,115,9.36,10,2,2.7,6,false,23605470
7555,CO,107,415,false,false,0,167.3,100,28.44,163.9,79,13.93,185.9,100,8.37,6.7,5,1.81,2,false,59689653
7556,NC,190,408,false,false,0,182.2,101,30.97,212.3,95,18.05,233,123,10.49,9.3,4,2.51,2,false,22992291
7557,WA,118,510,false,false,0,113,80,19.21,150.1,87,12.76,204.3,115,9.19,10.8,4,2.92,2,false,56438138
7558,TN,120,415,false,false,0,185.7,133,31.57,235.1,149,19.98,256.4,78,11.54,16.9,6,4.56,0,false,25551011
7559,AR,94,408,false,false,0,136.2,114,23.15,165.1,118,14.03,137.9,71,6.21,9.6,5,2.59,0,false,42943100
7560,DC,115,510,false,true,29,222.6,81,37.84,190.3,109,16.18,201.2,87,9.05,11.5,2,3.11,1,false,55542856
7561,MN,61,415,false,false,0,197.3,67,33.54,264.5,106,22.48,210.5,116,9.47,9,6,2.43,1,false,58652231
7562,IA,143,510,false,true,33,141.4,130,24.04,186.4,114,15.84,210,111,9.45,7.7,6,2.08,1,false,31194970
7563,KS,110,510,false,false,0,208,69,35.36,95.1,94,8.08,178.5,129,8.03,8,11,2.16,1,false,67175661
7564,ND,104,415,false,false,0,118.5,92,20.15,177.8,109,15.11,255.7,98,11.51,12.1,4,3.27,1,false,34812727
7565,MT,16,510,false,false,0,153.2,65,26.04,229.7,90,19.52,148.2,94,6.67,10.7,8,2.89,1,false,16447864
7566,IL,183,510,false,false,0,108.3,87,18.41,183.6,116,15.61,176.6,109,7.95,13.5,2,3.65,0,false,55728273
7567,DC,147,408,false,false,0,168.6,92,28.66,187.7,107,15.95,216.5,95,9.74,14.4,8,3.89,2,false,52912987
7568,KY,58,415,false,false,0,247.2,116,42.02,303.7,103,25.81,105.4,94,4.74,9.3,2,2.51,2,true,59081810
7569,MS,102,510,true,false,0,224.2,81,38.11,243.3,90,20.68,147.8,66,6.65,12,8,3.24,3,false,29313210
7570,TN,123,415,false,false,0,166.9,98,28.37,221.8,77,18.85,243.9,114,10.98,12.8,4,3.46,3,false,28466209
7571,IA,64,415,false,true,43,118.4,100,20.13,144.1,108,12.25,158.1,91,7.11,8.5,6,2.3,1,false,24165888
7572,AK,103,510,false,false,0,190.9,62,32.45,226.6,53,19.26,230.1,96,10.35,7.8,3,2.11,2,false,37660644
7573,MN,152,415,false,false,0,317.8,60,54.03,152.9,100,13,123.4,63,5.55,10.4,7,2.81,1,true,41298076
7574,WV,124,415,false,false,0,312,112,53.04,180,109,15.3,168.6,94,7.59,12.8,4,3.46,1,true,305899262
7575,OR,97,415,false,false,0,146,121,24.82,203,141,17.26,151.8,120,6.83,13.3,2,3.59,1,false,33859521
7576,MS,131,415,false,false,0,131.6,95,22.37,179.3,109,15.24,251.2,129,11.3,15.5,3,4.19,1,true,29690476
7577,ME,57,415,false,true,33,193.4,105,32.88,231.6,79,19.69,226.2,90,10.18,11.1,11,3,2,false,13568563
7578,MN,157,510,false,false,0,185.1,92,31.47,213,85,18.11,196.1,85,8.82,8.5,5,2.3,2,false,36107183
7579,GA,194,510,false,false,0,193.3,106,32.86,169,150,14.37,225.2,122,10.13,11.8,4,3.19,0,false,31904766
7580,DC,66,415,false,false,0,146.4,107,24.89,196.5,99,16.7,230.1,106,10.35,7.8,2,2.11,1,false,24851909
7581,GA,155,510,false,false,0,71.2,90,12.1,304.4,119,25.87,183.3,103,8.25,8.6,4,2.32,0,false,25757402
7582,NY,123,415,false,false,0,123.2,104,20.94,190,117,16.15,170.3,95,7.66,12.9,5,3.48,4,true,51253474
7583,OK,116,510,false,false,0,205,90,34.85,140.9,114,11.98,272.6,96,12.27,7.5,4,2.03,2,false,319302071
7584,OK,63,415,false,false,0,128.7,78,21.88,240.8,133,20.47,237.7,121,10.7,12.8,6,3.46,1,false,33207416
7585,GA,64,510,false,false,0,216.9,78,36.87,211,115,17.94,179.8,116,8.09,11.4,5,3.08,3,false,22244370
7586,NJ,96,510,false,false,0,150,122,25.5,218.5,116,18.57,212.4,89,9.56,9.8,1,2.65,3,false,15380892
7587,MN,53,415,false,false,0,164.1,106,27.9,206,56,17.51,194.7,124,8.76,11.4,2,3.08,1,false,15384522
7588,ME,105,510,false,false,0,212,113,36.04,226.6,128,19.26,193.6,114,8.71,8.9,7,2.4,3,false,5956909
7589,MI,53,510,false,true,37,167.3,99,28.44,194.7,99,16.55,236.7,112,10.65,12,9,3.24,2,false,33394115
7590,MT,101,415,false,false,0,154.4,130,26.25,217.2,101,18.46,185.4,52,8.34,13.9,4,3.75,1,false,2482719
7591,NE,129,510,false,true,30,177.3,95,30.14,211.8,102,18,240.2,108,10.81,9.3,7,2.51,3,false,31982333
7592,ND,122,408,false,false,0,231.2,141,39.3,267.8,136,22.76,240.3,100,10.81,8.8,5,2.38,1,true,55257398
7593,VA,163,415,false,false,0,202.9,100,34.49,178.6,46,15.18,203.8,116,9.17,12.8,3,3.46,5,false,22882609
7594,VT,93,408,false,false,0,149.6,120,25.43,200.7,85,17.06,181.2,107,8.15,14.3,9,3.86,0,false,307533687
7595,OH,115,510,true,false,0,345.3,81,58.7,203.4,106,17.29,217.5,107,9.79,11.8,8,3.19,1,true,27307248
7596,AL,25,408,false,false,0,264.9,80,45.03,281.2,66,23.9,166.1,80,7.47,8.4,4,2.27,1,true,31447485
7597,DC,73,408,false,false,0,122,92,20.74,138.3,114,11.76,224.2,128,10.09,5.8,5,1.57,1,false,15451958
7598,ND,120,415,false,false,0,177.2,88,30.12,270.4,99,22.98,231.5,90,10.42,14,2,3.78,2,false,24202723
7599,TN,196,415,false,false,0,133.1,80,22.63,206.5,120,17.55,221.6,96,9.97,10.3,8,2.78,1,false,24327215
7600,DE,97,510,false,false,0,225.1,90,38.27,279.5,127,23.76,233.8,103,10.52,8.8,4,2.38,0,true,11852860
7601,NY,148,408,false,false,0,208.4,120,35.43,174.4,99,14.82,310.7,105,13.98,11.2,4,3.02,1,false,31556384
7602,AL,85,408,false,true,30,173.1,107,29.43,247.2,101,21.01,158.7,104,7.14,11.5,5,3.11,1,false,57805061
7603,OK,86,510,true,false,0,162.4,131,27.61,167,102,14.2,128.9,118,5.8,11.4,2,3.08,2,true,43295492
7604,MS,78,415,false,true,13,281.2,93,47.8,178.2,101,15.15,244.2,129,10.99,6.4,5,1.73,2,false,56041965
7605,MD,106,415,false,false,0,208.3,89,35.41,169.4,67,14.4,102,90,4.59,15.9,4,4.29,3,false,32281297
7606,NE,147,415,false,true,38,243.4,126,41.38,273.8,109,23.27,282.9,91,12.73,14.1,8,3.81,2,false,13937958
7607,AR,145,415,false,false,0,224.2,89,38.11,314.9,121,26.77,182.9,121,8.23,16.1,3,4.35,1,true,6849293
7608,IL,91,415,false,false,0,189.3,100,32.18,239.3,107,20.34,89.7,89,4.04,9.9,3,2.67,3,false,69753200
7609,IN,81,408,false,true,46,168.3,124,28.61,270.9,103,23.03,222.5,98,10.01,6.7,2,1.81,4,false,68997774
7610,UT,116,415,false,true,24,232.9,90,39.59,152.1,94,12.93,344.3,82,15.49,10.7,6,2.89,1,false,2857761
7611,LA,69,415,false,true,37,155,98,26.35,142.4,105,12.1,143.7,117,6.47,5.9,4,1.59,1,false,25280918
7612,ID,135,510,false,false,0,154.4,130,26.25,203.8,90,17.32,158.7,59,7.14,11.8,3,3.19,0,false,65281529
7613,KY,73,510,false,false,0,234.7,102,39.9,195.7,110,16.63,253.4,71,11.4,8.4,8,2.27,2,false,32383606
7614,MI,48,415,false,false,0,240,88,40.8,141,117,11.99,128.9,137,5.8,7.1,9,1.92,1,false,22065403
7615,NH,125,415,true,false,0,298.4,78,50.73,270.5,142,22.99,107.3,84,4.83,12.2,2,3.29,0,true,69031672
7616,WV,100,415,false,false,0,166,102,28.22,236.1,97,20.07,134.3,93,6.04,10.9,4,2.94,1,false,29380334
7617,OR,165,415,false,true,33,111.6,140,18.97,213.3,111,18.13,267.6,115,12.04,16,3,4.32,0,false,30395081
7618,SD,64,415,false,false,0,174.5,98,29.67,180.2,103,15.32,179,89,8.06,10.7,2,2.89,2,false,54372792
7619,MD,116,510,true,true,27,175.5,137,29.84,210.6,60,17.9,294.8,121,13.27,6.9,5,1.86,1,false,57335515
7620,ND,147,408,true,true,35,157.5,109,26.78,189.6,67,16.12,227,76,10.22,11.1,2,3,3,true,47258256
7621,TN,115,415,false,false,0,206.2,113,35.05,176.4,102,14.99,297.1,119,13.37,11,7,2.97,1,false,33855834
7622,MO,84,415,false,true,35,207.5,138,35.28,201,116,17.09,164.5,107,7.4,7.5,16,2.03,4,false,303822738
7623,IL,86,510,false,true,16,144.8,105,24.62,206.2,111,17.53,255.4,117,11.49,11.6,2,3.13,4,false,7682123
7624,UT,134,415,false,false,0,258.8,85,44,129.5,114,11.01,193.6,106,8.71,10.9,7,2.94,2,false,43160092
7625,MI,105,415,false,false,0,226.9,106,38.57,182.2,77,15.49,203.9,107,9.18,11.6,2,3.13,0,true,28476307
7626,AR,88,408,false,false,0,152.9,119,25.99,171.2,107,14.55,257,106,11.57,12,5,3.24,2,false,17603556
7627,TX,90,408,false,true,27,156.7,51,26.64,236.5,118,20.1,123.2,111,5.54,12.6,6,3.4,2,false,27963115
7628,AK,86,408,false,false,0,150.8,85,25.64,295.9,88,25.15,247.2,104,11.12,12.5,1,3.38,1,false,32830317
7629,TN,37,415,false,false,0,221,126,37.57,204.5,110,17.38,118,98,5.31,6.8,3,1.84,4,false,31910433
7630,NH,141,415,false,true,32,322.4,92,54.81,283.2,107,24.07,209.5,111,9.43,6.7,3,1.81,1,true,36024628
7631,NM,148,408,false,false,0,153.6,148,26.11,262.1,87,22.28,225.5,99,10.15,9.8,3,2.65,2,false,303653240
7632,MN,163,408,false,true,22,215.1,91,36.57,138.9,102,11.81,146.2,109,6.58,12.4,2,3.35,2,false,30024822
7633,IA,89,415,false,true,35,174.4,108,29.65,196.7,100,16.72,127.4,74,5.73,11.8,3,3.19,1,false,22923015
7634,RI,63,415,false,false,0,180.5,126,30.69,230,98,19.55,232.5,73,10.46,10.6,3,2.86,0,false,54041025
7635,AL,102,415,false,false,0,123.1,106,20.93,182,102,15.47,244.6,75,11.01,12.6,7,3.4,2,false,25146077
7636,NC,76,510,false,false,0,165.7,94,28.17,257.4,80,21.88,170.8,114,7.69,10,4,2.7,1,false,28429389
7637,SD,104,408,false,false,0,200.2,92,34.03,118.7,87,10.09,236.6,65,10.65,6,6,1.62,2,false,12963518
7638,MT,109,510,false,false,0,154.8,82,26.32,287.7,109,24.45,208.4,80,9.38,5.9,9,1.59,3,false,24989402
7639,HI,105,510,false,false,0,125.4,116,21.32,261.5,95,22.23,241.6,104,10.87,11.4,9,3.08,2,false,14940571
7640,MT,63,415,false,true,33,184.2,111,31.31,312.6,89,26.57,264,55,11.88,12.2,4,3.29,1,false,30394191
7641,KY,105,415,false,true,24,274.7,99,46.7,193.5,118,16.45,299.6,109,13.48,10.8,3,2.92,3,false,13279138
7642,DC,68,415,true,true,39,142,140,24.14,241.6,89,20.54,302,72,13.59,11.3,5,3.05,1,false,47673066
7643,CO,63,408,true,true,21,151.5,99,25.76,147.8,89,12.56,210.4,114,9.47,10,4,2.7,1,false,9682394
7644,MI,74,415,false,false,0,124.8,114,21.22,133,121,11.31,160.3,85,7.21,10.6,7,2.86,3,false,51613305
7645,AL,76,415,false,false,0,179.2,85,30.46,222.9,66,18.95,188.2,113,8.47,12.4,2,3.35,0,false,32766305
7646,KS,91,408,true,false,0,246.4,110,41.89,182,98,15.47,157.6,106,7.09,12.1,2,3.27,2,true,37646437
7647,NC,101,415,false,false,0,232.7,114,39.56,186.4,123,15.84,153.3,122,6.9,11.5,6,3.11,5,false,23946205
7648,SC,116,408,false,false,0,288,120,48.96,255.8,90,21.74,233.4,99,10.5,13.4,4,3.62,0,true,27152032
7649,CO,131,415,false,true,23,170.8,145,29.04,236.7,93,20.12,294.5,100,13.25,12.7,1,3.43,1,false,25042029
7650,MN,84,415,false,false,0,216.1,114,36.74,197.5,107,16.79,217.8,104,9.8,9.8,3,2.65,1,false,57358459
7651,WY,104,415,false,false,0,138.7,100,23.58,215.4,58,18.31,164.3,98,7.39,4.9,4,1.32,2,false,28080976
7652,FL,108,510,false,false,0,210.7,112,35.82,238.7,73,20.29,253.6,90,11.41,9.2,5,2.48,3,false,26948075
7653,NY,111,415,false,false,0,181.8,117,30.91,158.1,91,13.44,266.2,123,11.98,9.7,9,2.62,0,false,3374691
7654,OK,155,408,false,true,30,61.6,103,10.47,255.1,110,21.68,225.9,96,10.17,12.4,5,3.35,1,false,33945379
7655,ME,66,510,false,false,0,207.7,85,35.31,196.7,112,16.72,261.7,83,11.78,6.8,3,1.84,1,false,12245577
7656,NE,64,510,false,false,0,219.2,73,37.26,167,65,14.2,161.4,119,7.26,10,5,2.7,1,false,54271564
7657,OH,69,415,false,false,0,227,122,38.59,258.7,111,21.99,169.7,87,7.64,8.9,1,2.4,2,false,3816253
7658,CT,116,415,false,false,0,245.9,73,41.8,240.1,87,20.41,158.7,89,7.14,8.9,5,2.4,3,false,38660791
7659,DC,101,415,false,false,0,257.3,84,43.74,184.8,115,15.71,108.9,109,4.9,13.5,7,3.65,0,false,34252346
7660,OK,15,415,false,false,0,121.1,130,20.59,216,86,18.36,235.1,33,10.58,16.1,5,4.35,2,false,34557280
7661,NJ,88,415,false,false,0,301.5,136,51.26,257.7,72,21.9,132.9,118,5.98,13.4,2,3.62,4,true,36497105
7662,IA,197,415,false,false,0,233.9,96,39.76,218.9,111,18.61,182.9,109,8.23,9.5,3,2.57,0,false,28653400
7663,VA,50,415,true,false,0,99.6,108,16.93,308.7,102,26.24,161.2,62,7.25,13.7,6,3.7,2,true,32064297
7664,VA,172,510,false,false,0,169.8,123,28.87,183.1,94,15.56,395,72,17.77,12.7,7,3.43,2,false,15156847
7665,NM,188,415,true,true,26,198.8,115,33.8,166.6,67,14.16,198.5,118,8.93,14.4,3,3.89,1,true,32284390
7666,FL,85,408,true,false,0,116.2,86,19.75,229.7,127,19.52,204.2,109,9.19,10.1,3,2.73,3,false,53275541
7667,RI,103,510,true,false,0,255.9,128,43.5,140.9,92,11.98,308.9,130,13.9,12.1,2,3.27,1,true,37507258
7668,NJ,136,408,false,true,27,187.7,84,31.91,221,147,18.79,145.7,110,6.56,10,4,2.7,3,false,50217181
7669,NE,155,408,false,true,21,195.9,91,33.3,213.9,84,18.18,88.2,111,3.97,8.6,4,2.32,0,false,69560852
7670,WV,145,415,false,false,0,129.4,97,22,185.4,101,15.76,204.7,106,9.21,1.1,2,0.3,2,false,27477694
7671,WY,116,510,false,true,12,221,108,37.57,151,118,12.84,179,80,8.06,9,6,2.43,2,false,24246902
7672,SC,152,408,false,false,0,140.5,92,23.89,186.8,96,15.88,227,89,10.22,9.5,5,2.57,2,false,32256398
7673,MS,65,415,true,false,0,277.9,123,47.24,155.8,112,13.24,256.9,71,11.56,9.2,10,2.48,0,true,31498827
7674,ND,180,415,false,false,0,224.9,105,38.23,250,101,21.25,216.1,73,9.72,6.7,5,1.81,3,true,9606021
7675,IL,67,415,false,false,0,109.1,117,18.55,217.4,124,18.48,188.4,141,8.48,12.8,6,3.46,0,false,3597358
7676,OR,60,415,false,false,0,207.8,109,35.33,123.5,112,10.5,291.6,115,13.12,5.7,9,1.54,0,false,22305692
7677,UT,138,510,false,false,0,205.9,96,35,257.1,94,21.85,209,63,9.4,12.1,8,3.27,0,false,29520400
7678,IA,44,415,false,false,0,308.6,139,52.46,150.8,94,12.82,198.7,66,8.94,7.3,3,1.97,4,true,27459262
7679,ME,25,510,false,false,0,242.6,69,41.24,209,117,17.77,219.7,82,9.89,14.4,6,3.89,2,false,303804983
7680,WY,145,408,false,false,0,229.6,82,39.03,138.1,103,11.74,250.8,109,11.29,3.3,3,0.89,1,false,22085120
7681,WI,122,510,false,true,28,166,62,28.22,233.9,88,19.88,170.1,84,7.65,7.7,3,2.08,2,false,64183213
7682,SC,121,415,false,false,0,144.8,126,24.62,200.6,82,17.05,208.8,81,9.4,13.3,9,3.59,0,true,24556649
7683,DC,55,510,true,false,0,106.1,77,18.04,123.5,100,10.5,96.4,92,4.34,12.9,3,3.48,0,false,51721306
7684,CT,77,415,false,false,0,221.8,84,37.71,166,125,14.11,210.2,72,9.46,13.2,4,3.56,1,false,29728185
7685,OR,12,415,false,false,0,204.6,98,34.78,212.5,90,18.06,182.1,95,8.19,9.8,7,2.65,2,false,54092515
7686,OR,64,510,false,false,0,213.5,93,36.3,166.6,114,14.16,122,78,5.49,14.1,3,3.81,3,false,23544638
7687,NV,92,415,false,true,44,152,95,25.84,274.9,73,23.37,162.4,121,7.31,10,1,2.7,2,false,58210980
7688,MN,125,415,true,true,29,260.8,81,44.34,163.7,112,13.91,271.7,117,12.23,17,6,4.59,1,true,34
7689,OK,160,408,false,false,0,166.4,117,28.29,317,129,26.95,160.4,121,7.22,10,2,2.7,1,false,4922787
7690,KS,79,415,false,false,0,177.9,83,30.24,167.3,84,14.22,223.7,142,10.07,15.2,8,4.1,0,false,7957301
7691,RI,36,415,false,false,0,235.1,97,39.97,196.8,104,16.73,259.7,110,11.69,7,7,1.89,3,false,58826033
7692,DC,102,415,false,false,0,186.8,92,31.76,173.7,123,14.76,250.9,131,11.29,9.7,4,2.62,2,false,22846513
7693,IL,138,408,true,false,0,268.4,81,45.63,174.4,115,14.82,193.5,96,8.71,11.6,4,3.13,1,false,25404070
7694,UT,164,510,false,false,0,192.1,95,32.66,249.8,94,21.23,132.6,100,5.97,7.3,3,1.97,3,false,37682796
7695,MN,125,415,false,false,0,240.7,82,40.92,269.4,85,22.9,187.1,74,8.42,10.1,3,2.73,0,true,24646408
7696,WI,72,408,false,false,0,179.9,113,30.58,149.8,112,12.73,168.2,79,7.57,9.8,7,2.65,2,false,27904127
7697,MI,74,415,false,false,0,314.1,86,53.4,222.4,99,18.9,259,121,11.66,12.3,5,3.32,3,true,53235347
7698,MI,134,415,false,true,41,162,82,27.54,324.7,77,27.6,160.1,112,7.2,11.9,5,3.21,0,false,42894493
7699,MA,145,415,false,false,0,175.8,89,29.89,274.3,119,23.32,226.6,69,10.2,12.4,4,3.35,1,false,54689971
7700,AL,136,510,false,false,0,109.4,91,18.6,207.5,111,17.64,135,107,6.08,11.6,5,3.13,0,false,56727357
7701,SC,209,510,false,false,0,255.1,124,43.37,230.6,110,19.6,218,69,9.81,8.5,5,2.3,3,true,24991598
7702,WI,66,415,true,false,0,208.7,84,35.48,173.3,88,14.73,264.7,107,11.91,8.3,3,2.24,3,false,25190539
7703,VT,152,510,false,true,20,214.6,108,36.48,96.6,82,8.21,170.7,145,7.68,7.9,5,2.13,1,false,29318821
7704,CT,162,408,false,false,0,49.2,121,8.36,143.9,136,12.23,203,97,9.14,12.1,13,3.27,1,false,57243727
7705,OR,72,510,false,false,0,141.3,133,24.02,134.9,96,11.47,227.5,97,10.24,11.2,3,3.02,2,false,27107846
7706,HI,101,415,false,false,0,253.2,89,43.04,237.9,114,20.22,154.3,85,6.94,9.7,7,2.62,4,false,5783543
7707,WV,125,415,false,false,0,206,128,35.02,198.1,71,16.84,135.9,116,6.12,13.2,3,3.56,0,false,54227095
7708,RI,46,408,false,false,0,40.4,105,6.87,172.4,83,14.65,145.1,89,6.53,9,2,2.43,2,false,54084868
7709,MI,132,408,false,false,0,291.2,104,49.5,234.2,132,19.91,191.7,87,8.63,8.9,3,2.4,1,true,27874619
7710,ME,193,415,false,true,31,71.2,58,12.1,124.7,105,10.6,155.5,108,7,11.7,3,3.16,0,false,11731494
7711,WV,63,510,false,false,0,261.8,69,44.51,245,135,20.83,202.1,94,9.09,14.7,4,3.97,0,true,67249920
7712,NE,124,510,false,false,0,191.3,134,32.52,261.5,113,22.23,182.3,111,8.2,10,3,2.7,1,false,57671943
7713,DC,144,415,false,false,0,133.3,101,22.66,255.5,127,21.72,228.6,68,10.29,11.6,2,3.13,0,false,56115306
7714,NH,116,408,false,true,24,183.6,138,31.21,203.8,90,17.32,166.9,89,7.51,6,3,1.62,2,false,55624878
7715,MD,189,415,false,true,30,155.2,116,26.38,195.5,50,16.62,170.1,108,7.65,15.4,6,4.16,1,false,33086273
7716,NH,97,408,false,true,28,283.1,93,48.13,185.4,98,15.76,312.8,78,14.08,6.1,8,1.65,1,false,27955681
7717,WV,137,510,false,true,50,186.5,94,31.71,178,106,15.13,215.6,100,9.7,12.1,4,3.27,2,false,22362263
